date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
2025-03-17,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Strengthening Access to Quality Education for Returning Children Affected by Conflict in Gaza and Khan Younis Governorates
Project Start Date: 2025-03-01 - Project End Date: 2026-02-28
Project Code: CBPF-OPT-25-R-NGO-34862
Emergency Type: Conflict - Displacement",800052,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestine Save the Children Foundation,NGOs,Education,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-02-28,2025-03-11,,,,,339150,CBPF-OPT-25-R-NGO-34862,2025-03-20,2025-03-20
2025-03-05,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Provision of emergency mental health services to IDPs and returnees' men, women, boys and girls with/without disabilities affected by war and traumatic events in the Gaza strip.
Project Start Date: 2025-03-01 - Project End Date: 2026-02-28
Project Code: CBPF-OPT-25-R-NGO-34915
Emergency Type: Conflict - Displacement
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Gaza Community Mental Health Programme,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-05,2025-03-03,,,,,339054,CBPF-OPT-25-R-NGO-34915,2025-03-11,2025-03-11
2025-03-05,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Provision of emergency mental health services to IDPs and returnees' men, women, boys and girls with/without disabilities affected by war and traumatic events in the Gaza strip.
Project Start Date: 2025-03-01 - Project End Date: 2026-02-28
Project Code: CBPF-OPT-25-R-NGO-34915
Emergency Type: Conflict - Displacement
Emergency Type: Conflict - Post-conflict needs",500000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Gaza Community Mental Health Programme,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-05,2025-03-03,,,,,339055,CBPF-OPT-25-R-NGO-34915,2025-03-11,2025-03-11
2025-03-05,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Multi-Purpose Cash Assistance for Urgent Needs of Returnees in Gaza
Project Start Date: 2025-03-10 - Project End Date: 2025-09-09
Project Code: CBPF-OPT-25-R-NGO-34919
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,MA’AN Development Center,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-05,2025-03-03,,,,,339056,CBPF-OPT-25-R-NGO-34919,2025-09-11,2025-09-11
2025-03-05,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Multi-Purpose Cash Assistance for Urgent Needs of Returnees in Gaza
Project Start Date: 2025-03-10 - Project End Date: 2025-09-09
Project Code: CBPF-OPT-25-R-NGO-34919
Emergency Type: Conflict - Displacement",348531,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,MA’AN Development Center,NGOs,Multipurpose Cash,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-05,2025-03-03,,,,,339057,CBPF-OPT-25-R-NGO-34919,2025-09-11,2025-09-11
2025-03-05,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Provision of Multi-Purpose Cash Assistance (MPCA) to support the most vulnerable households affected by the conflict and displacement in Gaza Strip
Project Start Date: 2025-03-01 - Project End Date: 2025-08-31
Project Code: CBPF-OPT-25-R-NGO-34953
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,AISHA Association for Woman and Child Protection,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-05,2025-03-03,,,,,339058,CBPF-OPT-25-R-NGO-34953,2025-09-02,2025-09-02
2025-03-05,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Provision of Multi-Purpose Cash Assistance (MPCA) to support the most vulnerable households affected by the conflict and displacement in Gaza Strip
Project Start Date: 2025-03-01 - Project End Date: 2025-08-31
Project Code: CBPF-OPT-25-R-NGO-34953
Emergency Type: Conflict - Displacement",399992,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,AISHA Association for Woman and Child Protection,NGOs,Multipurpose Cash,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-05,2025-03-03,,,,,339059,CBPF-OPT-25-R-NGO-34953,2025-09-02,2025-09-02
2025-03-05,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhance pediatric healthcare services in the northern and middle governorates of the Gaza Strip.
Project Start Date: 2025-03-01 - Project End Date: 2025-08-31
Project Code: CBPF-OPT-25-R-NGO-34960
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Al Awda Health and Community Association,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-05,2025-03-04,,,,,339060,CBPF-OPT-25-R-NGO-34960,2025-09-02,2025-09-02
2025-03-05,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhance pediatric healthcare services in the northern and middle governorates of the Gaza Strip.
Project Start Date: 2025-03-01 - Project End Date: 2025-08-31
Project Code: CBPF-OPT-25-R-NGO-34960
Emergency Type: Conflict - Post-conflict needs",600000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Al Awda Health and Community Association,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-05,2025-03-04,,,,,339061,CBPF-OPT-25-R-NGO-34960,2025-09-02,2025-09-02
2024-04-29,2025,Beyond Health: Emergency response in West Bank,81541,Associazione Volontari per il Servizio Internazionale,NGOs,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Medical Aid for Palestinians,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Pass through,Traditional aid,internal,single,commitment,2025-06-30,2025-04-15,West Bank,69599,EUR,0.8535,347856,AID 12273/01/1),2025-07-01,2025-07-01
